,sentences1,sentences2,is_similar
2068,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6V NECK 7UNLINED 8VISCOSE 9BLACK MIX 5WAISTED DRESS 13.52,0STRAPPY 1NA12 2MIDI 3NA3 4STRIPED 2MIDI 6ROUND NECK 7UNLINED 8COTTON 9BLUE MIX 5SLIP DRESS 10.85,0
2069,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6V NECK 7UNLINED 8VISCOSE 9BLACK MIX 5WAISTED DRESS 13.52,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8VISCOSE 9BLACK MIX 5WAISTED DRESS 13.52,1
2070,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6V NECK 7UNLINED 8VISCOSE 9BLACK MIX 5WAISTED DRESS 13.52,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9NAVY 5TUNICS 5.6,0
2071,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6V NECK 7UNLINED 8VISCOSE 9BLACK MIX 5WAISTED DRESS 13.52,0SLEEVELESS 1PULL ON 2MAXI 3REGULAR FIT 4PRINTED 2MAXI 6V NECK 7UNLINED 8VISCOSE MIX 9NAVY MIX 5NA7 5.09,0
2072,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6V NECK 7UNLINED 8VISCOSE 9BLACK MIX 5WAISTED DRESS 13.52,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9FLAME 5TUNICS 4.36,0
2073,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6V NECK 7UNLINED 8VISCOSE 9BLACK MIX 5WAISTED DRESS 13.52,03 QUARTER SLEEVE 1BACK BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6HIGH NECK 7LINED 8SYNTHETIC 9BLACK MIX 5WAISTED DRESS 21.85,1
2074,0STRAPPY 1BACK ZIP FASTENING 2MIDI 3NA3 4PLAIN 2MIDI 6V NECK 7LINED 8COTTON 9BRIGHT ORANGE 5FIT AND FLARE DRESS 16.72,0SLEEVELESS 1NA12 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN 9NAVY 5SHIFT DRESS 4.57,1
2075,0STRAPPY 1BACK ZIP FASTENING 2MIDI 3NA3 4PLAIN 2MIDI 6V NECK 7LINED 8COTTON 9BRIGHT ORANGE 5FIT AND FLARE DRESS 16.72,0SLEEVELESS 1NA12 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN 9OATMEAL 5SHIFT DRESS 5.04,1
2076,0STRAPPY 1BACK ZIP FASTENING 2MIDI 3NA3 4PLAIN 2MIDI 6V NECK 7LINED 8COTTON 9BRIGHT ORANGE 5FIT AND FLARE DRESS 16.72,0SLEEVELESS 1NA12 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN 9CHAMBRAY 5SHIFT DRESS 5.04,1
2077,0STRAPPY 1BACK ZIP FASTENING 2MIDI 3NA3 4PLAIN 2MIDI 6V NECK 7LINED 8COTTON 9BRIGHT ORANGE 5FIT AND FLARE DRESS 16.72,0SLEEVELESS 1NA12 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN 9OATMEAL 5SHIFT DRESS 5.04,0
2078,0STRAPPY 1BACK ZIP FASTENING 2MIDI 3NA3 4PLAIN 2MIDI 6V NECK 7LINED 8COTTON 9BRIGHT ORANGE 5FIT AND FLARE DRESS 16.72,0SLEEVELESS 1BACK BUTTON FASTENING 2FULL LENGTH 3NA3 4PLAIN 2FULL LENGTH 6ROUND NECK 7UNLINED 8SYNTHETIC 9BLACK 5JUMPSUITS 16.39,0
2079,0STRAPPY 1BACK ZIP FASTENING 2MIDI 3NA3 4PLAIN 2MIDI 6V NECK 7LINED 8COTTON 9BRIGHT ORANGE 5FIT AND FLARE DRESS 16.72,0LONG SLEEVE 1BACK ZIP FASTENING 2MINI 3NA3 4PLAIN 2MINI 6ROUND NECK 7UNLINED 8VISCOSE 9BLACK 5FIT AND FLARE DRESS 9.27,0
2080,0SHORT SLEEVE 1NA12 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8COTTON 9GREY MARL 5SHIFT DRESS 6.78,0LONG SLEEVE 1NA12 2KNEE LENGTH 3NA3 4FLORAL 2KNEE LENGTH 6ROUND NECK 7UNLINED 8VISCOSE 9BLUE MIX 5SWING DRESS 4.05,1
2081,0SHORT SLEEVE 1NA12 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8COTTON 9GREY MARL 5SHIFT DRESS 6.78,0LONG SLEEVE 1PULL ON 2MIDI 3REGULAR FIT 4EMBROIDERED 2MIDI 6V NECK 7UNLINED 8POLYESTER 9BLACK MIX 5TUNICS 12.13,0
2082,0SHORT SLEEVE 1NA12 2MIDI 3NA3 4STRIPED 2MIDI 6HIGH NECK 7UNLINED 8VISCOSE 9BLACK MIX 5SHIFT DRESS 7.17,0LONG SLEEVE 1BUTTON FASTENING 2MAXI 3NA3 4PLAIN 2MAXI 6ROUND NECK 7UNLINED 8VISCOSE 9RUST 5JUMPSUITS 15.69,0
2083,0SHORT SLEEVE 1NA12 2MIDI 3NA3 4STRIPED 2MIDI 6HIGH NECK 7UNLINED 8VISCOSE 9BLACK MIX 5SHIFT DRESS 7.17,0LONG SLEEVE 1BACK ZIP FASTENING 2KNEE LENGTH 3NA3 4POLKA DOT 2KNEE LENGTH 6ROUND NECK 7UNLINED 8VISCOSE 9NAVY MIX 5SHIFT DRESS 10.33,1
2084,0SHORT SLEEVE 1NA12 2MIDI 3NA3 4STRIPED 2MIDI 6HIGH NECK 7UNLINED 8VISCOSE 9BLACK MIX 5SHIFT DRESS 7.17,03 QUARTER SLEEVE 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLUE MIX 5SWING DRESS 5.78,0
2085,0SHORT SLEEVE 1NA12 2MIDI 3NA3 4STRIPED 2MIDI 6HIGH NECK 7UNLINED 8VISCOSE 9BLACK MIX 5SHIFT DRESS 7.17,0LONG SLEEVE 1BACK ZIP FASTENING 2MINI 3NA3 4PLAIN 2MINI 6ROUND NECK 7UNLINED 8VISCOSE 9BLACK 5FIT AND FLARE DRESS 9.27,0
2086,0SHORT SLEEVE 1NA12 2MIDI 3NA3 4STRIPED 2MIDI 6HIGH NECK 7UNLINED 8VISCOSE 9BLACK MIX 5SHIFT DRESS 7.17,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4FLORAL 2KNEE LENGTH 6V NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5TEA DRESS 7.63,1
2087,0SHORT SLEEVE 1NA12 2MIDI 3NA3 4STRIPED 2MIDI 6HIGH NECK 7UNLINED 8VISCOSE 9BLACK MIX 5SHIFT DRESS 7.17,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4PRINTED 2MIDI 6COLLARED NECK 7UNLINED 8VISCOSE 9NAVY MIX 5SHIRT DRESS 15.16,1
2088,0SHORT SLEEVE 1NA12 2MIDI 3NA3 4STRIPED 2MIDI 6HIGH NECK 7UNLINED 8VISCOSE 9BLACK MIX 5SHIFT DRESS 7.17,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK MIX 5SWING DRESS 5.31,1
2089,0SHORT SLEEVE 1NA12 2MIDI 3NA3 4STRIPED 2MIDI 6HIGH NECK 7UNLINED 8VISCOSE 9BLACK MIX 5SHIFT DRESS 7.17,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8JERSEY 9BLACK 5SWING DRESS 5.31,1
2090,0SHORT SLEEVE 1NA12 2MIDI 3NA3 4STRIPED 2MIDI 6HIGH NECK 7UNLINED 8VISCOSE 9BLACK MIX 5SHIFT DRESS 7.17,0SLEEVELESS 1PULL ON 2MAXI 3REGULAR FIT 4FLORAL 2MAXI 6V NECK 7UNLINED 8JERSEY 9IVORY MIX 5SLIP DRESS 5.09,0
2091,0SHORT SLEEVE 1NA12 2MIDI 3NA3 4STRIPED 2MIDI 6HIGH NECK 7UNLINED 8VISCOSE 9BLACK MIX 5SHIFT DRESS 7.17,03 QUARTER SLEEVE 1NA12 2MINI 3NA3 4POLKA DOT 2MINI 6ROUND NECK 7UNLINED 8VISCOSE 9NAVY MIX 5BODYCON DRESS 6.21,0
2092,0SHORT SLEEVE 1NA12 2KNEE LENGTH 3NA3 4ANIMAL PRINT 2KNEE LENGTH 6ROUND NECK 7UNLINED 8SYNTHETIC 9BROWN MIX 5SHIFT DRESS 5.85,0LONG SLEEVE 1NA12 2MIDI 3NA3 4ANIMAL PRINT 2MIDI 6SLASH NECK 7UNLINED 8VISCOSE 9TERRACOTTA MIX 5WAISTED DRESS 12.68,1
2093,0SHORT SLEEVE 1NA12 2KNEE LENGTH 3NA3 4ANIMAL PRINT 2KNEE LENGTH 6ROUND NECK 7UNLINED 8SYNTHETIC 9BROWN MIX 5SHIFT DRESS 5.85,0SLEEVELESS 1TIE FASTENING 2MIDI 3LOOSE FIT 4PLAIN 2MIDI 6V NECK 7UNLINED 8POLYESTER 9COPPER ROSE 5SWING DRESS 15.3,0
2094,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8VISCOSE 9TERRACOTTA MIX 5WAISTED DRESS 13.52,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4PRINTED 2MINI 6ROUND NECK 7UNLINED 8VISCOSE 9NAVY MIX 5WAISTED DRESS 8.78,0
2095,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8VISCOSE 9TERRACOTTA MIX 5WAISTED DRESS 13.52,0LONG SLEEVE 1NA12 2MIDI 3NA3 4FLORAL 2MIDI 6SQUARE NECK 7UNLINED 8VISCOSE 9TERRACOTTA MIX 5WAISTED DRESS 16.75,1
2096,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9BLACK 5RELAXED DRESS 11.93,0SLEEVELESS 1PULL ON 2MIDI 3REGULAR FIT 4PLAIN 2MIDI 6V NECK 7UNLINED 8VISCOSE 9BLACK 5SLIP DRESS 4.71,1
2097,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9BLACK 5RELAXED DRESS 11.93,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9OCHRE 5RELAXED DRESS 11.93,1
2098,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9BLACK 5RELAXED DRESS 11.93,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9NAVY MIX 5TUNICS 4.5,0
2099,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9BLACK 5RELAXED DRESS 11.93,0LONG SLEEVE 1NA12 2KNEE LENGTH 3NA3 4PRINTED 2KNEE LENGTH 6ROUND NECK 7UNLINED 8VISCOSE 9BLUE MIX 5SWING DRESS 4.05,0
2100,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9BLACK 5RELAXED DRESS 11.93,0LONG SLEEVE 1BACK ZIP FASTENING 2MINI 3NA3 4PLAIN 2MINI 6ROUND NECK 7UNLINED 8VISCOSE 9COBALT 5FIT AND FLARE DRESS 9.27,1
2101,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9BLACK 5RELAXED DRESS 11.93,03 QUARTER SLEEVE 1BACK ZIP FASTENING 2MINI 3SLIM FIT 4LACE 2MINI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9BLACK 5BODYCON DRESS 11.97,0
2102,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9BLACK 5RELAXED DRESS 11.93,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4PRINTED 2MIDI 6COLLARED NECK 7UNLINED 8VISCOSE 9NAVY MIX 5SHIRT DRESS 15.16,0
2103,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9BLACK 5RELAXED DRESS 11.93,0LONG SLEEVE 1BACK ZIP FASTENING 2MINI 3NA3 4PLAIN 2MINI 6ROUND NECK 7UNLINED 8VISCOSE 9BLACK 5FIT AND FLARE DRESS 9.27,1
2104,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9BLACK 5RELAXED DRESS 11.93,03 QUARTER SLEEVE 1NA12 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6V NECK 7UNLINED 8SYNTHETIC 9RED 5SHIFT DRESS 4.42,0
2105,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9BLACK 5RELAXED DRESS 11.93,0LONG SLEEVE 1NA12 2MINI 3NA3 4POLKA DOT 2MINI 6ROUND NECK 7UNLINED 8VISCOSE 9NAVY MIX 5SWING DRESS 4.05,1
2106,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9OCHRE 5RELAXED DRESS 11.93,0LONG SLEEVE 1BACK ZIP FASTENING 2MINI 3NA3 4PLAIN 2MINI 6ROUND NECK 7UNLINED 8VISCOSE 9BLACK 5FIT AND FLARE DRESS 9.27,1
2107,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9OCHRE 5RELAXED DRESS 11.93,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9BLACK 5RELAXED DRESS 11.93,1
2108,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9OCHRE 5RELAXED DRESS 11.93,0LONG SLEEVE 1BACK ZIP FASTENING 2MINI 3NA3 4PLAIN 2MINI 6ROUND NECK 7UNLINED 8VISCOSE 9COBALT 5FIT AND FLARE DRESS 9.27,1
2109,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9OCHRE 5RELAXED DRESS 11.93,0LONG SLEEVE 1BACK ZIP FASTENING 2KNEE LENGTH 3NA3 4POLKA DOT 2KNEE LENGTH 6ROUND NECK 7UNLINED 8VISCOSE 9NAVY MIX 5SHIFT DRESS 10.33,0
2110,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9OCHRE 5RELAXED DRESS 11.93,0SLEEVELESS 1NA12 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN 9OATMEAL 5SHIFT DRESS 5.04,0
2111,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9OCHRE 5RELAXED DRESS 11.93,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9NAVY 5TUNICS 4.36,0
2112,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9OCHRE 5RELAXED DRESS 11.93,0SLEEVELESS 1PULL ON 2MIDI 3REGULAR FIT 4PLAIN 2MIDI 6V NECK 7UNLINED 8VISCOSE 9BLACK 5SLIP DRESS 4.71,1
2113,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9OCHRE 5RELAXED DRESS 11.93,0LONG SLEEVE 1NA12 2MINI 3NA3 4POLKA DOT 2MINI 6ROUND NECK 7UNLINED 8VISCOSE 9NAVY MIX 5SWING DRESS 4.05,1
2114,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9OCHRE 5RELAXED DRESS 11.93,0SLEEVELESS 1PULL ON 2MIDI 3LOOSE FIT 4PLAIN 2MIDI 6V NECK 7UNLINED 8VISCOSE 9FLAME 5SLIP DRESS 4.57,0
2115,0LONG SLEEVE 1BACK BUTTON FASTENING 2MINI 3NA3 4EMBROIDERED 2MINI 6ROUND NECK 7LINED 8VISCOSE 9OCHRE 5RELAXED DRESS 11.93,03 QUARTER SLEEVE 1BACK ZIP FASTENING 2MIDI 3REGULAR FIT 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9IVORY MIX 5TUNICS 9.78,0
2116,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8VISCOSE 9BLACK MIX 5WAISTED DRESS 13.52,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9BLACK 5TUNICS 4.36,1
2117,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8VISCOSE 9BLACK MIX 5WAISTED DRESS 13.52,0HALF SLEEVE 1PULL ON 2KNEE LENGTH 3LOOSE FIT 4FLORAL 2KNEE LENGTH 6V NECK 7UNLINED 8POLYESTER MIX 9NAVY MIX 5TEA DRESS 7.63,0
2118,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8VISCOSE 9BLACK MIX 5WAISTED DRESS 13.52,03 QUARTER SLEEVE 1BACK BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6HIGH NECK 7LINED 8SYNTHETIC 9BLACK MIX 5WAISTED DRESS 21.85,1
2119,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8VISCOSE 9BLACK MIX 5WAISTED DRESS 13.52,0SLEEVELESS 1BUTTON FASTENING 2MIDI 3REGULAR FIT 4PRINTED 2MIDI 6SQUARE NECK 7UNLINED 8LINEN MIX 9STONE MIX 5FIT AND FLARE DRESS 10.21,0
2120,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8VISCOSE 9BLACK MIX 5WAISTED DRESS 13.52,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6V NECK 7UNLINED 8VISCOSE 9BLACK MIX 5WAISTED DRESS 13.52,1
2121,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8VISCOSE 9BLACK MIX 5WAISTED DRESS 13.52,0LONG SLEEVE 1PULL ON 2MIDI 3REGULAR FIT 4SPOTTY 2MIDI 6ROUND NECK 7UNLINED 8POLYESTER MIX 9RUST 5DROP WAIST 13.39,0
2122,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8VISCOSE 9BLACK MIX 5WAISTED DRESS 13.52,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9NAVY 5TUNICS 4.36,1
2123,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8VISCOSE 9BLACK MIX 5WAISTED DRESS 13.52,03 QUARTER SLEEVE 1NA12 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6V NECK 7UNLINED 8SYNTHETIC 9RED 5SHIFT DRESS 4.42,0
2124,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8VISCOSE 9BLACK MIX 5WAISTED DRESS 13.52,0SLEEVELESS 1PULL ON 2MIDI 3LOOSE FIT 4PRINTED 2MIDI 6V NECK 7UNLINED 8VISCOSE 9RED MIX 5SLIP DRESS 4.52,0
2125,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4FLORAL 2MIDI 6ROUND NECK 7UNLINED 8VISCOSE 9BLACK MIX 5WAISTED DRESS 13.52,0SLEEVELESS 1BACK BUTTON FASTENING 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6ROUND NECK 7UNLINED 8LINEN MIX 9NAVY 5TUNICS 5.6,1
2126,03 QUARTER SLEEVE 1BUTTON FASTENING 2KNEE LENGTH 3NA3 4STRIPED 2KNEE LENGTH 6COLLARED NECK 7UNLINED 8VISCOSE 9YELLOW MIX 5SHIRT DRESS 14.14,0LONG SLEEVE 1NA12 2KNEE LENGTH 3NA3 4FLORAL 2KNEE LENGTH 6ROUND NECK 7UNLINED 8VISCOSE 9BLUE MIX 5SWING DRESS 4.05,0
2127,03 QUARTER SLEEVE 1BUTTON FASTENING 2KNEE LENGTH 3NA3 4STRIPED 2KNEE LENGTH 6COLLARED NECK 7UNLINED 8VISCOSE 9YELLOW MIX 5SHIRT DRESS 14.14,0SHORT SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4PLAIN 2MIDI 6ROUND NECK 7UNLINED 8LINEN 9KHAKI 5SHIFT DRESS 8.67,1
2128,03 QUARTER SLEEVE 1BUTTON FASTENING 2KNEE LENGTH 3NA3 4STRIPED 2KNEE LENGTH 6COLLARED NECK 7UNLINED 8VISCOSE 9YELLOW MIX 5SHIRT DRESS 14.14,0LONG SLEEVE 1BACK ZIP FASTENING 2KNEE LENGTH 3NA3 4PLAIN 2KNEE LENGTH 6TURTLE NECK 7UNLINED 8SYNTHETIC 9CAMEL 5SHIFT DRESS 9.51,0
2129,03 QUARTER SLEEVE 1BUTTON FASTENING 2KNEE LENGTH 3NA3 4STRIPED 2KNEE LENGTH 6COLLARED NECK 7UNLINED 8VISCOSE 9YELLOW MIX 5SHIRT DRESS 14.14,0SLEEVELESS 1BACK BUTTON FASTENING 2FULL LENGTH 3NA3 4PLAIN 2FULL LENGTH 6ROUND NECK 7LINED 8SYNTHETIC 9BLACK 5JUMPSUITS 17.92,0
2130,03 QUARTER SLEEVE 1BUTTON FASTENING 2KNEE LENGTH 3NA3 4STRIPED 2KNEE LENGTH 6COLLARED NECK 7UNLINED 8VISCOSE 9YELLOW MIX 5SHIRT DRESS 14.14,03 QUARTER SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4PRINTED 2KNEE LENGTH 6V NECK 7UNLINED 8POLYESTER 9BLACK MIX 5TUNICS 7.84,0
2131,03 QUARTER SLEEVE 1BUTTON FASTENING 2KNEE LENGTH 3NA3 4STRIPED 2KNEE LENGTH 6COLLARED NECK 7UNLINED 8VISCOSE 9YELLOW MIX 5SHIRT DRESS 14.14,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4PLAIN 2MIDI 6COLLARED NECK 7UNLINED 8VISCOSE 9BLACK 5SHIRT DRESS 17.06,1
2132,03 QUARTER SLEEVE 1BUTTON FASTENING 2KNEE LENGTH 3NA3 4STRIPED 2KNEE LENGTH 6COLLARED NECK 7UNLINED 8VISCOSE 9YELLOW MIX 5SHIRT DRESS 14.14,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4PLAIN 2MIDI 6COLLARED NECK 7UNLINED 8VISCOSE 9RED 5SHIRT DRESS 17.06,1
2133,03 QUARTER SLEEVE 1BUTTON FASTENING 2KNEE LENGTH 3NA3 4STRIPED 2KNEE LENGTH 6COLLARED NECK 7UNLINED 8VISCOSE 9YELLOW MIX 5SHIRT DRESS 14.14,0SHORT SLEEVE 1PULL ON 2KNEE LENGTH 3REGULAR FIT 4PLAIN 2KNEE LENGTH 6SLASH NECK 7UNLINED 8POLYESTER 9NAVY 5TUNICS 6.04,0
2134,03 QUARTER SLEEVE 1BUTTON FASTENING 2KNEE LENGTH 3NA3 4STRIPED 2KNEE LENGTH 6COLLARED NECK 7UNLINED 8VISCOSE 9YELLOW MIX 5SHIRT DRESS 14.14,0LONG SLEEVE 1BACK ZIP FASTENING 2MIDI 3NA3 4PLAIN 2MIDI 6ROUND NECK 7UNLINED 8VISCOSE 9BRIGHT RED 5FIT AND FLARE DRESS 12.47,1
2135,03 QUARTER SLEEVE 1BUTTON FASTENING 2KNEE LENGTH 3NA3 4STRIPED 2KNEE LENGTH 6COLLARED NECK 7UNLINED 8VISCOSE 9YELLOW MIX 5SHIRT DRESS 14.14,0LONG SLEEVE 1BUTTON FASTENING 2MIDI 3NA3 4PLAIN 2MIDI 6COLLARED NECK 7LINED 8VISCOSE 9RED 5SHIRT DRESS 17.06,1
2136,0LONG SLEEVE 1NA12 2MIDI 3NA3 4FLORAL 2MIDI 6V NECK 7UNLINED 8VISCOSE 9BLACK MIX 5RELAXED DRESS 9.6,0SHORT SLEEVE 1NA12 2MAXI 3NA3 4PLAIN 2MAXI 6ROUND NECK 7UNLINED 8COTTON 9BRIGHT RED 5SHIFT DRESS 4.27,0
2137,0LONG SLEEVE 1NA12 2MIDI 3NA3 4FLORAL 2MIDI 6V NECK 7UNLINED 8VISCOSE 9BLACK MIX 5RELAXED DRESS 9.6,03 QUARTER SLEEVE 1NA12 2MINI 3NA3 4PLAIN 2MINI 6ROUND NECK 7UNLINED 8VISCOSE 9BLACK 5BODYCON DRESS 5.24,1
